par,val
eta_GDAXI/KSE,-0.005512407561879271
eta_GDAXI/MXX,-0.02790650231579422
eta_GDAXI/N225,0.0619055404865465
eta_GDAXI/NSEI,0.08132179061295958
eta_GDAXI/RUT,0.04466664192626976
eta_GDAXI/SPX,0.014541937684884038
eta_GDAXI/SSEC,-0.04608367400114311
eta_GDAXI/SSMI,0.00472552041486675
eta_GDAXI/STOXX50E,0.015805739073504407
eta_HSI/IBEX,-0.0031046813109483146
eta_HSI/IXIC,0.026591305606850378
eta_HSI/KS11,-0.013272105025654629
eta_HSI/KSE,0.01766951406981366
eta_HSI/MXX,-0.04382958019773665
eta_HSI/N225,0.0718092799001873
eta_HSI/NSEI,0.07163033338508724
eta_HSI/RUT,0.030649839426807338
eta_HSI/SPX,0.01315539478049205
eta_HSI/SSEC,0.01972424300918052
eta_HSI/SSMI,0.015337638292977216
eta_HSI/STOXX50E,0.00660871329614019
eta_IBEX/IXIC,-0.006028491830600987
eta_IBEX/KS11,-0.031056925385404357
eta_IBEX/KSE,-0.041490959740790714
eta_IBEX/MXX,-0.0379277219300074
eta_IBEX/N225,0.07000799048850208
eta_IBEX/NSEI,0.052855802458778814
eta_IBEX/RUT,0.05015771358577109
eta_IBEX/SPX,0.005440823489655716
eta_IBEX/SSEC,-0.07013499138510708
eta_IBEX/SSMI,0.014118825062918781
eta_IBEX/STOXX50E,0.03084871474701658
eta_IXIC/KS11,-0.046791172985507334
eta_IXIC/KSE,-0.0301301467537669
eta_IXIC/MXX,-0.04175114973000193
eta_IXIC/N225,0.05132994836968002
eta_IXIC/NSEI,0.0398582536461109
eta_IXIC/RUT,0.03769145042938414
eta_IXIC/SPX,0.018096718412258503
eta_IXIC/SSEC,-0.08774913116468325
eta_IXIC/SSMI,0.004796234750052111
eta_IXIC/STOXX50E,0.020276950344731464
eta_KS11/KSE,0.020204298075848618
eta_KS11/MXX,0.03382694813555046
eta_KS11/N225,0.1499615182448956
eta_KS11/NSEI,0.07496894434780381
eta_KS11/RUT,0.0761364400713952
eta_KS11/SPX,0.04358891810948187
eta_KS11/SSEC,0.011353572008286069
eta_KS11/SSMI,0.0706756782716816
eta_KS11/STOXX50E,0.030128493978268885
eta_KSE/MXX,-0.0012643513958371375
eta_KSE/N225,0.0314382511257267
eta_KSE/NSEI,0.02866329696862071
eta_KSE/RUT,0.051246463527493694
eta_KSE/SPX,0.015908547406925103
eta_KSE/SSEC,0.05009549152841873
eta_KSE/SSMI,0.01730114851053678
eta_KSE/STOXX50E,0.02406053627006024
eta_MXX/N225,0.08254980417546592
eta_MXX/NSEI,0.030374401392252292
eta_MXX/RUT,0.06081239296449545
eta_MXX/SPX,0.035383439301013585
eta_MXX/SSEC,-0.05441809851896665
eta_MXX/SSMI,0.039787021304152265
eta_MXX/STOXX50E,0.03649820003127453
eta_N225/NSEI,-0.013026818290910127
eta_N225/RUT,0.016899228271650815
eta_N225/SPX,-0.05353265975404924
eta_N225/SSEC,-0.05044015934417866
eta_N225/SSMI,-0.032416015068109524
eta_N225/STOXX50E,-0.04836177489821847
eta_NSEI/RUT,-0.006474002466166168
eta_NSEI/SPX,-0.03487742950157711
eta_NSEI/SSEC,-0.04554415937412162
eta_NSEI/SSMI,-0.07802675366676394
eta_NSEI/STOXX50E,-0.04470551202862804
eta_RUT/SPX,-0.02358408023611819
eta_RUT/SSEC,-0.11731426186753824
eta_RUT/SSMI,-0.06057756257485616
eta_RUT/STOXX50E,-0.01801295312959561
eta_SPX/SSEC,-0.07859250090280953
eta_SPX/SSMI,-0.007881819582729065
eta_SPX/STOXX50E,0.004199618236136816
eta_SSEC/SSMI,0.11267974235942829
eta_SSEC/STOXX50E,0.05524848095648495
eta_SSMI/STOXX50E,0.011570202700190003
